"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender type","Age","Age Bracket Type","Highest qualification held","Qualification_type","Value","Value_type","Numerator","Denominator","upper 95%","lower 95%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","18.10%","%","472223","2604787.5","18.80%","17.40%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","24.60%","%","8850","35956","36.40%","12.80%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","35.70%","%","48216.5","135139","42.30%","29.10%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","24.60%","%","22695.5","92176.5","32.50%","16.80%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","34.30%","%","11901","34740.5","47.80%","20.70%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","30.80%","%","91663","298012","35.20%","26.30%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","19.40%","%","564636","2905559.5","20.10%","18.70%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","26.30%","%","775930","2946701.5","27.10%","25.60%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","38.10%","%","15450","40554","50.40%","25.80%"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","42.20%","%","53117.5","125918","49.10%","35.30%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","28.80%","%","27913.5","96767.5","36.90%","20.80%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","42%","%","12500","29774.5","55.90%","28.10%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","37.20%","%","108981","293014","41.80%","32.60%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27.30%","%","885533","3241561.5","28%","26.60%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.70%","%","642240","1904293","34.70%","32.70%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","53.20%","%","54613","102572","60.90%","45.60%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","39.30%","%","21089","53610","50.30%","28.40%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","55.20%","%","16026","29015","69.90%","40.60%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","48.70%","%","102078","209666","54.20%","43.20%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","35.20%","%","744623","2115587","36.20%","34.20%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","26.40%","%","211513","801652","27.80%","25%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","54.40%","%","85518","157269","60.50%","48.30%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","38.70%","%","20268","52362","49.50%","28%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","39.30%","%","24454","62145","49.10%","29.60%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","47.90%","%","134258","280487","52.50%","43.20%"
"% of individuals inactive","Unreported","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","All","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other qualifications","National Qualifications Framework (NQF) level","32%","%","346374","1083807","33.30%","30.60%"
"% of individuals inactive","White","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","58.70%","%","742858","1266414","59.90%","57.50%"
"% of individuals inactive","Mixed","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","?","%","?","?","?","?"
"% of individuals inactive","Asian or Asian British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","77.60%","%","137513","177178","82.30%","72.90%"
"% of individuals inactive","Black or Black British","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","49.10%","%","23802","48466","60.50%","37.80%"
"% of individuals inactive","Other","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","69.90%","%","37660","53865","79.80%","60.10%"
"% of individuals inactive","Other than White ","ONS 5+1","2016","Year","England, Wales and Scotland ","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No qualifications","National Qualifications Framework (NQF) level","70.50%","%","208621","295749","74.60%","66.50%"
